account_id,account_name,industry,country,signup_date,referral_source,plan_tier,seats,is_trial,churn_flag,total_mrr,avg_sub_mrr,max_sub_mrr,total_subscriptions_count,upgrade_count,downgrade_count,annual_billing_count,monthly_billing_count,first_sub_date,last_sub_date,net_expansion_score,annual_billing_ratio,total_feature_events,total_duration_hours,avg_session_duration_mins,total_errors,distinct_features_used,beta_feature_events,error_rate_per_100_events,beta_feature_usage_ratio,total_tickets,avg_csat,min_csat,avg_first_response_min,avg_resolution_hours,total_escalations,urgent_tickets,high_tickets,escalation_rate_pct,urgent_ticket_ratio,churn_reason,refund_amount_usd,is_reactivation,churn_date,mrr_per_seat,signup_dt,churn_dt,tenure_days,tenure_months
A-e7beab,Company_458,EdTech,DE,2023-10-20,organic,Enterprise,5,0,0,11332.0,1618.857142857143,4179.0,7,0,0,3,4,2023-10-23,2024-12-23,0,0.42857142857142855,36,36.409444444444446,60.6824074074074,17,22,2,47.22222222222222,0.05555555555555555,6,4.0,3.0,124.66666666666667,36.666666666666664,0,0,2.0,0.0,0.3333333333333333,features,0.0,False,2024-04-25,2266.4,2023-10-20,2024-04-25,188,6.2
A-a09355,Company_459,FinTech,US,2024-08-10,organic,Basic,14,0,0,34140.0,2133.75,6567.0,16,0,1,6,10,2024-08-22,2024-12-29,-1,0.375,78,60.29555555555555,46.38119658119658,47,33,8,60.256410256410255,0.10256410256410256,5,4.0,3.0,66.6,32.6,0,3,0.0,0.0,0.6,support,135.11,False,2024-09-13,2438.5714285714284,2024-08-10,2024-09-13,34,1.1
A-31ab9a,Company_460,FinTech,DE,2024-03-03,organic,Pro,3,0,0,15802.0,2257.4285714285716,5771.0,7,0,0,3,4,2024-03-23,2024-12-10,0,0.42857142857142855,34,36.088055555555556,63.68480392156862,23,19,4,67.64705882352942,0.11764705882352941,7,3.5,3.0,67.71428571428571,43.142857142857146,0,2,1.0,0.0,0.42857142857142855,competitor,0.0,True,2024-09-23,5267.333333333333,2024-03-03,2024-09-23,204,6.7
A-0158bb,Company_461,FinTech,DE,2024-05-22,partner,Basic,5,0,0,4070.0,678.3333333333334,2205.0,6,1,0,2,4,2024-05-30,2024-12-31,1,0.3333333333333333,36,33.903055555555554,56.5050925925926,22,19,3,61.111111111111114,0.08333333333333333,1,3.0,3.0,50.0,32.0,0,1,0.0,0.0,1.0,,0.0,,,814.0,2024-05-22,,223,7.3
A-f19b24,Company_462,Cybersecurity,US,2023-01-10,organic,Pro,29,1,0,2523.0,841.0,1421.0,3,0,0,1,2,2024-03-17,2024-12-01,0,0.3333333333333333,12,12.78111111111111,63.90555555555556,10,12,0,83.33333333333334,0.0,2,4.0,4.0,74.0,35.5,1,1,0.0,50.0,0.5,,0.0,,,87.0,2023-01-10,,721,23.7
A-798a3f,Company_463,DevTools,FR,2023-10-19,other,Enterprise,12,0,1,14152.0,1572.4444444444443,5174.0,9,1,0,5,4,2023-12-25,2024-10-11,1,0.5555555555555556,37,29.20722222222222,47.36306306306306,19,19,3,51.35135135135135,0.08108108108108109,5,4.0,3.0,45.2,33.0,0,3,2.0,0.0,1.0,support,0.0,False,2024-07-19,1179.3333333333333,2023-10-19,2024-07-19,274,9.0
A-42b791,Company_464,FinTech,AU,2024-05-20,event,Pro,3,0,0,19060.0,2722.8571428571427,14925.0,7,0,0,3,4,2024-06-11,2024-12-30,0,0.42857142857142855,32,23.525833333333335,44.1109375,6,19,2,18.75,0.0625,3,4.0,3.0,72.0,33.666666666666664,0,1,1.0,0.0,0.6666666666666666,,0.0,,,6353.333333333333,2024-05-20,,225,7.4
A-068fc6,Company_465,EdTech,US,2023-07-17,event,Enterprise,35,0,0,29085.0,2908.5,6965.0,10,1,0,2,8,2023-10-28,2024-12-16,1,0.2,59,52.51027777777778,53.40028248587571,29,32,5,49.152542372881356,0.0847457627118644,5,4.333333333333333,4.0,121.4,38.8,0,4,0.0,0.0,0.8,,0.0,,,831.0,2023-07-17,,533,17.5
A-6f50ae,Company_466,FinTech,US,2023-09-21,partner,Pro,19,0,1,26608.0,1900.5714285714287,9950.0,14,0,1,8,6,2023-11-11,2024-12-31,-1,0.5714285714285714,83,66.67,48.195180722891564,48,35,5,57.831325301204814,0.060240963855421686,5,4.5,4.0,87.4,31.0,0,1,1.0,0.0,0.4,features,0.0,True,2024-02-26,1400.421052631579,2023-09-21,2024-02-26,158,5.2
A-a2485e,Company_467,FinTech,US,2024-08-04,event,Pro,3,1,0,8775.0,1462.5,3383.0,6,0,1,4,2,2024-08-08,2024-12-05,-1,0.6666666666666666,28,28.513055555555557,61.099404761904765,13,22,5,46.42857142857143,0.17857142857142858,0,3.981276595744681,,88.48,35.861,0,0,,0.0,0.0,,0.0,,,2925.0,2024-08-04,,149,4.9
A-bb1eaa,Company_468,Cybersecurity,US,2024-06-11,organic,Basic,21,0,0,10381.0,2076.2,4179.0,5,0,1,3,2,2024-06-30,2024-12-12,-1,0.6,17,12.59361111111111,44.44803921568628,7,15,2,41.17647058823529,0.11764705882352941,6,4.5,4.0,92.33333333333333,23.5,0,4,1.0,0.0,0.8333333333333334,pricing,0.0,False,2024-08-15,494.3333333333333,2024-06-11,2024-08-15,65,2.1
A-cc98bc,Company_469,DevTools,US,2023-05-24,ads,Basic,32,0,0,21567.0,2156.7,6368.0,10,1,0,5,5,2023-05-27,2024-09-20,1,0.5,53,44.575,50.4622641509434,24,29,3,45.28301886792453,0.05660377358490566,3,4.0,4.0,122.33333333333333,4.666666666666667,0,1,0.0,0.0,0.3333333333333333,,0.0,,,673.96875,2023-05-24,,587,19.3
A-d77f4c,Company_470,DevTools,US,2023-09-25,partner,Pro,4,1,0,48726.0,3480.4285714285716,18706.0,14,4,1,6,8,2023-10-24,2024-12-17,3,0.42857142857142855,62,50.568333333333335,48.93709677419354,32,31,6,51.61290322580645,0.0967741935483871,2,4.0,3.0,75.0,31.0,0,1,0.0,0.0,0.5,unknown,0.0,False,2024-10-03,12181.5,2023-09-25,2024-10-03,374,12.3
A-ccabf0,Company_471,HealthTech,IN,2023-11-06,organic,Pro,1,0,0,22379.0,2237.9,11741.0,10,0,1,7,3,2023-11-07,2024-10-15,-1,0.7,50,46.96888888888889,56.36266666666667,29,31,8,57.99999999999999,0.16,4,3.6666666666666665,3.0,89.75,46.25,0,0,2.0,0.0,0.5,features,0.0,False,2024-10-31,22379.0,2023-11-06,2024-10-31,360,11.8
A-700ade,Company_472,Cybersecurity,UK,2024-10-31,organic,Enterprise,1,1,0,16875.0,2109.375,9552.0,8,0,0,3,5,2024-11-07,2024-12-29,0,0.375,29,23.716944444444444,49.06954022988506,18,20,2,62.06896551724138,0.06896551724137931,4,4.666666666666667,4.0,53.5,30.25,0,3,0.0,0.0,0.75,,0.0,,,16875.0,2024-10-31,,61,2.0
A-4a4c2d,Company_473,DevTools,US,2023-05-02,event,Enterprise,54,0,0,33966.0,2612.769230769231,10746.0,13,1,1,5,8,2023-07-03,2024-12-11,0,0.38461538461538464,59,45.61333333333334,46.3864406779661,37,28,1,62.71186440677966,0.01694915254237288,5,4.25,4.0,104.0,42.0,0,0,2.0,0.0,0.4,,0.0,,,629.0,2023-05-02,,609,20.0
A-b7ef83,Company_474,Cybersecurity,UK,2024-05-29,partner,Pro,1,1,0,35868.0,2391.2,8955.0,15,2,0,8,7,2024-06-12,2024-12-30,2,0.5333333333333333,72,60.215833333333336,50.17986111111111,39,34,8,54.166666666666664,0.1111111111111111,2,4.0,4.0,79.0,47.5,0,1,0.0,0.0,0.5,budget,60.25,True,2024-07-24,35868.0,2024-05-29,2024-07-24,56,1.8
A-e08cd3,Company_475,FinTech,US,2024-09-21,ads,Pro,67,1,0,71020.0,6456.363636363636,13333.0,11,0,1,5,6,2024-09-30,2024-12-25,-1,0.45454545454545453,43,38.35111111111111,53.51317829457364,21,30,7,48.837209302325576,0.16279069767441862,8,4.0,3.0,93.0,30.375,0,3,3.0,0.0,0.75,competitor,0.0,False,2024-09-21,1060.0,2024-09-21,2024-09-21,1,0.0
A-19b2c8,Company_476,DevTools,IN,2023-06-06,other,Pro,20,0,0,26703.0,2054.076923076923,5572.0,13,1,0,6,7,2023-06-19,2024-10-25,1,0.46153846153846156,63,52.33361111111111,49.841534391534395,34,31,4,53.96825396825397,0.06349206349206349,3,4.666666666666667,4.0,90.0,29.333333333333332,0,0,1.0,0.0,0.3333333333333333,pricing,0.0,False,2024-08-16,1335.15,2023-06-06,2024-08-16,437,14.4
A-970c97,Company_477,HealthTech,DE,2024-03-01,other,Enterprise,14,0,0,15381.0,1922.625,5572.0,8,0,1,5,3,2024-03-06,2024-12-16,-1,0.625,44,37.147777777777776,50.656060606060606,24,26,2,54.54545454545454,0.045454545454545456,1,5.0,5.0,139.0,61.0,0,1,0.0,0.0,1.0,,0.0,,,1098.642857142857,2024-03-01,,305,10.0
A-6dee43,Company_478,FinTech,UK,2023-08-12,other,Basic,3,1,0,22770.0,2070.0,15920.0,11,1,0,8,3,2023-10-22,2024-10-16,1,0.7272727272727273,48,39.593333333333334,49.49166666666667,11,28,2,22.916666666666664,0.041666666666666664,5,4.333333333333333,3.0,48.8,44.2,0,3,2.0,0.0,1.0,pricing,143.8,False,2024-01-14,7590.0,2023-08-12,2024-01-14,155,5.1
A-5ed98d,Company_479,DevTools,US,2024-06-22,partner,Basic,24,0,0,15478.0,1934.75,4776.0,8,1,0,5,3,2024-06-28,2024-12-21,1,0.625,32,25.087222222222223,47.03854166666667,18,23,2,56.25,0.0625,5,5.0,5.0,91.8,35.8,0,2,0.0,0.0,0.4,features,0.0,False,2024-09-27,644.9166666666666,2024-06-22,2024-09-27,97,3.2
A-c58f49,Company_480,EdTech,US,2024-07-31,other,Enterprise,70,1,0,70980.0,10140.0,13930.0,7,1,0,2,5,2024-08-10,2024-11-24,1,0.2857142857142857,38,30.15,47.60526315789473,22,24,3,57.89473684210527,0.07894736842105263,3,5.0,5.0,60.0,36.333333333333336,1,2,0.0,33.33333333333333,0.6666666666666666,competitor,159.96,False,2024-08-27,1014.0,2024-07-31,2024-08-27,27,0.9
A-9c18c4,Company_481,HealthTech,US,2023-07-27,ads,Pro,11,0,1,17823.0,1782.3,3781.0,10,3,0,5,5,2023-08-09,2024-10-13,3,0.5,56,49.570277777777775,53.1110119047619,37,30,4,66.07142857142857,0.07142857142857142,4,4.0,3.0,130.25,42.25,0,1,1.0,0.0,0.5,,0.0,,,1620.2727272727273,2023-07-27,,523,17.2
A-cc8c8f,Company_482,DevTools,US,2024-06-16,ads,Enterprise,23,0,0,15600.0,2228.5714285714284,5572.0,7,1,1,5,2,2024-06-21,2024-12-19,0,0.7142857142857143,28,18.60638888888889,39.87083333333333,18,20,1,64.28571428571429,0.03571428571428571,2,3.5,3.0,123.0,14.5,0,2,0.0,0.0,1.0,budget,0.0,False,2024-09-12,678.2608695652174,2024-06-16,2024-09-12,88,2.9
A-5f7781,Company_483,DevTools,US,2024-08-20,other,Pro,22,0,0,10252.0,2050.4,4378.0,5,1,0,3,2,2024-08-27,2024-12-07,1,0.6,18,19.306944444444444,64.35648148148148,10,16,2,55.55555555555556,0.1111111111111111,2,4.0,4.0,42.0,28.5,0,0,2.0,0.0,1.0,pricing,0.0,False,2024-12-25,466.0,2024-08-20,2024-12-25,127,4.2
A-e1b9cd,Company_484,DevTools,US,2023-02-26,event,Pro,40,0,1,37042.0,2469.4666666666667,7960.0,15,0,3,7,8,2023-03-21,2024-12-24,-3,0.4666666666666667,80,67.67111111111112,50.75333333333333,47,34,9,58.75,0.1125,1,3.0,3.0,115.0,35.0,0,0,1.0,0.0,1.0,unknown,0.0,False,2024-10-01,926.05,2023-02-26,2024-10-01,583,19.2
A-ac85cd,Company_485,EdTech,US,2024-07-31,partner,Enterprise,53,0,0,41267.0,3438.9166666666665,12139.0,12,1,2,6,6,2024-08-02,2024-12-26,-1,0.5,63,48.88944444444444,46.56137566137566,29,30,5,46.03174603174603,0.07936507936507936,3,3.5,3.0,76.33333333333333,33.666666666666664,0,0,0.0,0.0,0.0,features,186.32999999999998,True,2024-10-20,778.622641509434,2024-07-31,2024-10-20,81,2.7
A-d792a6,Company_486,DevTools,US,2023-01-23,organic,Enterprise,4,0,0,23049.0,1536.6,12935.0,15,1,1,8,7,2023-02-06,2024-10-17,0,0.5333333333333333,68,56.49861111111111,49.85171568627451,40,32,7,58.82352941176471,0.10294117647058823,5,4.0,4.0,97.8,40.6,0,2,1.0,0.0,0.6,support,0.0,False,2024-08-13,5762.25,2023-01-23,2024-08-13,568,18.7
A-ac9111,Company_487,HealthTech,US,2023-08-12,event,Pro,21,1,0,26626.0,1664.125,6368.0,16,0,1,7,9,2023-09-06,2024-12-21,-1,0.4375,83,70.64722222222223,51.070281124497996,46,36,10,55.42168674698795,0.12048192771084337,3,5.0,5.0,89.66666666666667,24.666666666666668,0,2,0.0,0.0,0.6666666666666666,budget,0.0,False,2024-06-25,1267.904761904762,2023-08-12,2024-06-25,318,10.4
A-18793f,Company_488,EdTech,US,2024-12-18,organic,Basic,148,1,0,78588.0,7144.363636363636,29452.0,11,1,0,5,6,2024-12-19,2024-12-30,1,0.45454545454545453,48,46.75277777777778,58.44097222222222,20,30,4,41.66666666666667,0.08333333333333333,5,3.8,3.0,101.6,45.2,0,0,2.0,0.0,0.4,support,25.41,False,2024-12-30,531.0,2024-12-18,2024-12-30,12,0.4
A-9f0b68,Company_489,EdTech,US,2024-04-28,ads,Basic,10,0,0,28518.0,2376.5,6766.0,12,2,1,8,4,2024-05-17,2024-11-30,1,0.6666666666666666,70,53.92305555555556,46.2197619047619,33,36,12,47.14285714285714,0.17142857142857143,3,3.0,3.0,96.33333333333333,30.333333333333332,0,1,1.0,0.0,0.6666666666666666,features,0.0,False,2024-08-10,2851.8,2024-04-28,2024-08-10,104,3.4
A-d3c88e,Company_490,DevTools,US,2024-10-18,event,Pro,16,0,0,26183.0,2014.076923076923,9353.0,13,3,0,6,7,2024-10-23,2024-12-29,3,0.46153846153846156,64,56.80083333333334,53.25078125,48,33,11,75.0,0.171875,3,4.0,4.0,48.0,58.0,0,1,2.0,0.0,1.0,support,0.0,False,2024-11-18,1636.4375,2024-10-18,2024-11-18,31,1.0
A-ccb686,Company_491,DevTools,US,2024-01-22,other,Basic,10,0,0,21541.0,1795.0833333333333,10547.0,12,4,1,7,5,2024-02-02,2024-12-11,3,0.5833333333333334,70,56.62444444444444,48.5352380952381,46,35,8,65.71428571428571,0.11428571428571428,1,4.0,4.0,30.0,67.0,0,0,1.0,0.0,1.0,budget,25.92,False,2024-06-22,2154.1,2024-01-22,2024-06-22,152,5.0
A-118f1c,Company_492,Cybersecurity,US,2024-10-31,other,Pro,32,0,0,52160.0,6520.0,25472.0,8,0,0,6,2,2024-10-31,2024-12-28,0,0.75,38,26.893333333333334,42.46315789473684,14,22,2,36.84210526315789,0.05263157894736842,1,3.0,3.0,141.0,64.0,0,0,0.0,0.0,0.0,budget,0.0,False,2024-12-17,1630.0,2024-10-31,2024-12-17,47,1.5
A-0e966d,Company_493,FinTech,IN,2024-06-25,ads,Basic,11,0,1,12445.0,1131.3636363636363,4577.0,11,0,0,6,5,2024-06-30,2024-11-26,0,0.5454545454545454,64,54.9125,51.48046875,34,31,11,53.125,0.171875,3,4.5,4.0,95.33333333333333,31.666666666666668,1,0,1.0,33.33333333333333,0.3333333333333333,,0.0,,,1131.3636363636363,2024-06-25,,189,6.2
A-b9f5b1,Company_494,Cybersecurity,US,2023-01-24,other,Pro,15,1,0,7072.0,1010.2857142857143,2985.0,7,0,0,5,2,2023-03-12,2024-10-15,0,0.7142857142857143,30,25.16,50.32,12,21,3,40.0,0.1,6,3.3333333333333335,3.0,75.66666666666667,31.833333333333332,1,2,0.0,16.666666666666664,0.3333333333333333,features,0.0,False,2023-07-21,471.46666666666664,2023-01-24,2023-07-21,178,5.8
A-8ae3fc,Company_495,DevTools,CA,2024-06-28,ads,Pro,9,0,0,4447.0,555.875,1666.0,8,0,0,4,4,2024-07-17,2024-12-16,0,0.5,39,36.178333333333335,55.658974358974355,30,26,5,76.92307692307693,0.1282051282051282,4,3.5,3.0,65.5,39.5,0,2,2.0,0.0,1.0,budget,0.0,False,2024-08-10,494.1111111111111,2024-06-28,2024-08-10,43,1.4
A-55f257,Company_496,FinTech,US,2023-12-21,organic,Basic,9,0,0,12137.0,1213.7,4577.0,10,3,0,6,4,2024-01-12,2024-08-19,3,0.6,53,40.547777777777775,45.903144654088045,25,31,6,47.16981132075472,0.11320754716981132,6,5.0,5.0,114.5,43.166666666666664,0,2,1.0,0.0,0.5,,0.0,,,1348.5555555555557,2023-12-21,,376,12.4
A-d26ab4,Company_497,DevTools,UK,2024-11-07,organic,Basic,9,0,1,16613.0,1845.888888888889,6567.0,9,0,1,4,5,2024-11-08,2024-12-27,-1,0.4444444444444444,46,33.716388888888886,43.97789855072464,24,24,3,52.17391304347826,0.06521739130434782,2,4.0,4.0,110.0,49.5,0,1,0.0,0.0,0.5,pricing,86.02,False,2024-12-26,1845.888888888889,2024-11-07,2024-12-26,49,1.6
A-712533,Company_498,EdTech,US,2023-07-31,organic,Pro,18,0,0,19382.0,1615.1666666666667,3582.0,12,1,0,5,7,2023-08-13,2024-12-05,1,0.4166666666666667,55,50.01555555555556,54.562424242424235,35,32,4,63.63636363636363,0.07272727272727272,5,3.75,3.0,97.2,37.4,0,0,2.0,0.0,0.4,unknown,0.0,False,2024-07-18,1076.7777777777778,2023-07-31,2024-07-18,353,11.6
A-781cc0,Company_499,EdTech,US,2024-09-04,organic,Pro,12,0,0,18315.0,1144.6875,4378.0,16,2,0,7,9,2024-09-04,2024-12-08,2,0.4375,87,75.00222222222222,51.72567049808429,42,31,7,48.275862068965516,0.08045977011494253,4,3.6666666666666665,3.0,106.0,57.5,0,0,3.0,0.0,0.75,budget,0.0,False,2024-12-09,1526.25,2024-09-04,2024-12-09,96,3.2
